time,station,tl_mittel,p_mittel,vv_mittel,rf_mittel,so_h,substation
2005-01-23T00:00+00:00,5963,,,,,,
2005-01-23T00:00+00:00,5965,,,,,,
2005-01-24T00:00+00:00,105,0.5,984.9,2.6,80.0,0.0,5904
2005-01-24T00:00+00:00,106,0.2,982.9,2.1,79.0,0.0,5805
2005-01-24T00:00+00:00,107,-0.2,986.6,2.1,88.0,0.0,5917
2005-01-24T00:00+00:00,4102,,,,,,
2005-01-24T00:00+00:00,4115,,,,,,
2005-01-24T00:00+00:00,4120,,,,,,
2005-01-24T00:00+00:00,5802,,,,,,
2005-01-24T00:00+00:00,5804,,,,,,
2005-01-24T00:00+00:00,5805,0.2,982.9,2.1,79.0,0.0,
2005-01-24T00:00+00:00,5808,,,,,,
2005-01-24T00:00+00:00,5901,,,,,,
2005-01-24T00:00+00:00,5902,,,,,,
2005-01-24T00:00+00:00,5904,0.5,984.9,2.6,80.0,0.0,
2005-01-24T00:00+00:00,5905,,,,,,
2005-01-24T00:00+00:00,5916,,,,,,
2005-01-24T00:00+00:00,5917,-0.2,986.6,2.1,88.0,0.0,
2005-01-24T00:00+00:00,5925,1.5,990.0,2.6,78.0,0.0,
2005-01-24T00:00+00:00,5935,1.1,991.1,1.5,79.0,0.0,
2005-01-24T00:00+00:00,5963,,,,,,
2005-01-24T00:00+00:00,5965,,,,,,
2005-01-25T00:00+00:00,105,-1.9,988.5,4.5,70.0,4.3,5904
2005-01-25T00:00+00:00,106,-2.2,986.7,2.6,73.0,3.4,5805
2005-01-25T00:00+00:00,107,-2.0,989.7,5.2,68.0,3.5,5917
2005-01-25T00:00+00:00,4102,,,,,,
2005-01-25T00:00+00:00,4115,,,,,,
2005-01-25T00:00+00:00,4120,,,,,,
2005-01-25T00:00+00:00,5802,,,,,,
2005-01-25T00:00+00:00,5804,,,,,,
2005-01-25T00:00+00:00,5805,-2.2,986.7,2.6,73.0,3.4,
2005-01-25T00:00+00:00,5808,,,,,,
2005-01-25T00:00+00:00,5901,,,,,,
2005-01-25T00:00+00:00,5902,,,,,,
2005-01-25T00:00+00:00,5904,-1.9,988.5,4.5,70.0,4.3,
2005-01-25T00:00+00:00,5905,,,,,,
2005-01-25T00:00+00:00,5916,,,,,,
2005-01-25T00:00+00:00,5917,-2.0,989.7,5.2,68.0,3.5,
2005-01-25T00:00+00:00,5925,-0.8,993.6,4.5,74.0,4.5,
2005-01-25T00:00+00:00,5935,-1.4,994.7,2.6,69.0,5.7,
2005-01-25T00:00+00:00,5963,,,,,,
2005-01-25T00:00+00:00,5965,,,,,,
2005-01-26T00:00+00:00,105,-3.6,985.9,6.7,86.0,0.0,5904
2005-01-26T00:00+00:00,106,-4.2,984.3,2.6,86.0,0.0,5805
2005-01-26T00:00+00:00,107,-3.5,986.9,7.5,86.0,0.0,5917
2005-01-26T00:00+00:00,4102,,,,,,
2005-01-26T00:00+00:00,4115,,,,,,
2005-01-26T00:00+00:00,4120,,,,,,
2005-01-26T00:00+00:00,5802,,,,,,
2005-01-26T00:00+00:00,5804,,,,,,
2005-01-26T00:00+00:00,5805,-4.2,984.3,2.6,86.0,0.0,
2005-01-26T00:00+00:00,5808,,,,,,
2005-01-26T00:00+00:00,5901,,,,,,
2005-01-26T00:00+00:00,5902,,,,,,
2005-01-26T00:00+00:00,5904,-3.6,985.9,6.7,86.0,0.0,
2005-01-26T00:00+00:00,5905,,,,,,
2005-01-26T00:00+00:00,5916,,,,,,
2005-01-26T00:00+00:00,5917,-3.5,986.9,7.5,86.0,0.0,
2005-01-26T00:00+00:00,5925,-2.7,991.0,6.7,86.0,0.0,
2005-01-26T00:00+00:00,5935,-3.1,992.1,4.5,83.0,0.0,
2005-01-26T00:00+00:00,5963,,,,,,
2005-01-26T00:00+00:00,5965,,,,,,
2005-01-27T00:00+00:00,105,-5.9,987.7,5.9,81.0,0.8,5904
2005-01-27T00:00+00:00,106,-6.1,985.9,4.5,87.0,1.0,5805
2005-01-27T00:00+00:00,107,-5.7,989.3,3.8,78.0,0.5,5917
2005-01-27T00:00+00:00,4102,,,,,,
2005-01-27T00:00+00:00,4115,,,,,,
2005-01-27T00:00+00:00,4120,,,,,,
2005-01-27T00:00+00:00,5802,,,,,,
2005-01-27T00:00+00:00,5804,,,,,,
2005-01-27T00:00+00:00,5805,-6.1,985.9,4.5,87.0,1.0,
2005-01-27T00:00+00:00,5808,,,,,,
2005-01-27T00:00+00:00,5901,,,,,,
2005-01-27T00:00+00:00,5902,,,,,,
2005-01-27T00:00+00:00,5904,-5.9,987.7,5.9,81.0,0.8,
2005-01-27T00:00+00:00,5905,,,,,,
2005-01-27T00:00+00:00,5916,,,,,,
2005-01-27T00:00+00:00,5917,-5.7,989.3,3.8,78.0,0.5,
2005-01-27T00:00+00:00,5925,-4.9,993.0,5.2,87.0,0.7,
2005-01-27T00:00+00:00,5935,-5.2,994.0,4.5,81.0,0.9,
2005-01-27T00:00+00:00,5963,,,,,,
2005-01-27T00:00+00:00,5965,,,,,,
2005-01-28T00:00+00:00,105,-5.9,989.3,2.1,82.0,2.5,5904
2005-01-28T00:00+00:00,106,-7.2,987.4,1.5,86.0,4.1,5805
2005-01-28T00:00+00:00,107,-6.1,990.9,2.6,83.0,3.6,5917
2005-01-28T00:00+00:00,4102,,,,,,
2005-01-28T00:00+00:00,4115,,,,,,
2005-01-28T00:00+00:00,4120,,,,,,
2005-01-28T00:00+00:00,5802,,,,,,
2005-01-28T00:00+00:00,5804,,,,,,
2005-01-28T00:00+00:00,5805,-7.2,987.4,1.5,86.0,4.1,
2005-01-28T00:00+00:00,5808,,,,,,
2005-01-28T00:00+00:00,5901,,,,,,
2005-01-28T00:00+00:00,5902,,,,,,
2005-01-28T00:00+00:00,5904,-5.9,989.3,2.1,82.0,2.5,
2005-01-28T00:00+00:00,5905,,,,,,
2005-01-28T00:00+00:00,5916,,,,,,
2005-01-28T00:00+00:00,5917,-6.1,990.9,2.6,83.0,3.6,
2005-01-28T00:00+00:00,5925,-4.6,994.5,2.6,84.0,3.6,
2005-01-28T00:00+00:00,5935,-6.1,995.7,2.1,85.0,3.3,
2005-01-28T00:00+00:00,5963,,,,,,
2005-01-28T00:00+00:00,5965,,,,,,
2005-01-29T00:00+00:00,105,-5.3,995.3,3.8,73.0,3.4,5904
2005-01-29T00:00+00:00,106,-6.8,993.4,2.6,80.0,1.9,5805
2005-01-29T00:00+00:00,107,-6.7,996.7,4.5,72.0,1.8,5917
2005-01-29T00:00+00:00,4102,,,,,,
2005-01-29T00:00+00:00,4115,,,,,,
2005-01-29T00:00+00:00,4120,,,,,,
2005-01-29T00:00+00:00,5802,,,,,,
2005-01-29T00:00+00:00,5804,,,,,,
2005-01-29T00:00+00:00,5805,-6.8,993.4,2.6,80.0,1.9,
2005-01-29T00:00+00:00,5808,,,,,,
2005-01-29T00:00+00:00,5901,,,,,,
2005-01-29T00:00+00:00,5902,,,,,,
2005-01-29T00:00+00:00,5904,-5.3,995.3,3.8,73.0,3.4,
2005-01-29T00:00+00:00,5905,,,,,,
2005-01-29T00:00+00:00,5916,,,,,,
2005-01-29T00:00+00:00,5917,-6.7,996.7,4.5,72.0,1.8,
2005-01-29T00:00+00:00,5925,-4.2,1000.5,5.2,77.0,2.5,
2005-01-29T00:00+00:00,5935,-5.8,1001.6,3.8,73.0,4.0,
2005-01-29T00:00+00:00,5963,,,,,,
2005-01-29T00:00+00:00,5965,,,,,,
2005-01-30T00:00+00:00,105,-3.8,1001.9,5.2,67.0,7.5,5904
2005-01-30T00:00+00:00,106,-4.4,1000.0,3.8,66.0,7.5,5805
2005-01-30T00:00+00:00,107,-4.4,1003.4,5.9,65.0,6.5,5917
2005-01-30T00:00+00:00,4102,,,,,,
2005-01-30T00:00+00:00,4115,,,,,,
2005-01-30T00:00+00:00,4120,,,,,,
2005-01-30T00:00+00:00,5802,,,,,,
2005-01-30T00:00+00:00,5804,,,,,,
2005-01-30T00:00+00:00,5805,-4.4,1000.0,3.8,66.0,7.5,
2005-01-30T00:00+00:00,5808,,,,,,
2005-01-30T00:00+00:00,5901,,,,,,
2005-01-30T00:00+00:00,5902,,,,,,
2005-01-30T00:00+00:00,5904,-3.8,1001.9,5.2,67.0,7.5,
2005-01-30T00:00+00:00,5905,,,,,,
2005-01-30T00:00+00:00,5916,,,,,,
2005-01-30T00:00+00:00,5917,-4.4,1003.4,5.9,65.0,6.5,
2005-01-30T00:00+00:00,5925,-3.4,1007.1,5.9,71.0,7.0,
2005-01-30T00:00+00:00,5935,-3.8,1008.3,3.8,64.0,7.1,
2005-01-30T00:00+00:00,5963,,,,,,
2005-01-30T00:00+00:00,5965,,,,,,
2005-01-31T00:00+00:00,105,-1.8,990.4,12.1,83.0,0.1,5904
2005-01-31T00:00+00:00,106,-2.0,989.5,7.5,83.0,0.1,5805
2005-01-31T00:00+00:00,107,-1.4,992.2,12.1,81.0,0.0,5917
2005-01-31T00:00+00:00,4102,,,,,,
2005-01-31T00:00+00:00,4115,,,,,,
2005-01-31T00:00+00:00,4120,,,,,,
2005-01-31T00:00+00:00,5802,,,,,,
2005-01-31T00:00+00:00,5804,,,,,,
2005-01-31T00:00+00:00,5805,-2.0,989.5,7.5,83.0,0.1,
2005-01-31T00:00+00:00,5808,,,,,,
2005-01-31T00:00+00:00,5901,,,,,,
2005-01-31T00:00+00:00,5902,,,,,,
2005-01-31T00:00+00:00,5904,-1.8,990.4,12.1,83.0,0.1,
2005-01-31T00:00+00:00,5905,,,,,,
2005-01-31T00:00+00:00,5916,,,,,,
2005-01-31T00:00+00:00,5917,-1.4,992.2,12.1,81.0,0.0,
2005-01-31T00:00+00:00,5925,-0.7,995.7,11.1,83.0,0.1,
2005-01-31T00:00+00:00,5935,-1.1,997.1,5.9,78.0,0.0,
2005-01-31T00:00+00:00,5963,,,,,,
2005-01-31T00:00+00:00,5965,,,,,,
2005-02-01T00:00+00:00,105,2.5,989.0,5.9,76.0,2.4,5904
2005-02-01T00:00+00:00,106,2.0,987.4,3.8,77.0,1.4,5805
2005-02-01T00:00+00:00,107,1.8,990.8,3.2,81.0,0.7,5917
2005-02-01T00:00+00:00,4102,,,,,,
2005-02-01T00:00+00:00,4115,,,,,,
2005-02-01T00:00+00:00,4120,,,,,,
2005-02-01T00:00+00:00,5802,,,,,,
2005-02-01T00:00+00:00,5804,,,,,,
2005-02-01T00:00+00:00,5805,2.0,987.4,3.8,77.0,1.4,
2005-02-01T00:00+00:00,5808,,,,,,
2005-02-01T00:00+00:00,5901,,,,,,
2005-02-01T00:00+00:00,5902,,,,,,
2005-02-01T00:00+00:00,5904,2.5,989.0,5.9,76.0,2.4,
2005-02-01T00:00+00:00,5905,,,,,,
2005-02-01T00:00+00:00,5916,,,,,,
2005-02-01T00:00+00:00,5917,1.8,990.8,3.2,81.0,0.7,
2005-02-01T00:00+00:00,5925,2.7,994.2,5.2,81.0,0.9,
2005-02-01T00:00+00:00,5935,2.9,995.2,3.8,75.0,1.6,
2005-02-01T00:00+00:00,5963,,,,,,
2005-02-01T00:00+00:00,5965,,,,,,
2005-02-02T00:00+00:00,105,2.0,994.9,5.9,73.0,0.0,5904
2005-02-02T00:00+00:00,106,1.7,993.1,3.2,78.0,0.0,5805
2005-02-02T00:00+00:00,107,1.8,996.4,5.2,78.0,0.0,5917
2005-02-02T00:00+00:00,4102,,,,,,
2005-02-02T00:00+00:00,4115,,,,,,
2005-02-02T00:00+00:00,4120,,,,,,
2005-02-02T00:00+00:00,5802,,,,,,
2005-02-02T00:00+00:00,5804,,,,,,
2005-02-02T00:00+00:00,5805,1.7,993.1,3.2,78.0,0.0,
2005-02-02T00:00+00:00,5808,,,,,,
2005-02-02T00:00+00:00,5901,,,,,,
2005-02-02T00:00+00:00,5902,,,,,,
2005-02-02T00:00+00:00,5904,2.0,994.9,5.9,73.0,0.0,
2005-02-02T00:00+00:00,5905,,,,,,
2005-02-02T00:00+00:00,5916,,,,,,
2005-02-02T00:00+00:00,5917,1.8,996.4,5.2,78.0,0.0,
2005-02-02T00:00+00:00,5925,2.6,1000.0,4.5,76.0,0.0,
2005-02-02T00:00+00:00,5935,2.5,1001.1,3.8,74.0,0.0,
2005-02-02T00:00+00:00,5963,,,,,,
2005-02-02T00:00+00:00,5965,,,,,,
2005-02-03T00:00+00:00,105,1.5,999.1,1.5,86.0,0.0,5904
2005-02-03T00:00+00:00,106,1.0,997.1,0.6,87.0,0.0,5805
2005-02-03T00:00+00:00,107,1.4,1000.4,3.2,84.0,0.3,5917
2005-02-03T00:00+00:00,4102,,,,,,
2005-02-03T00:00+00:00,4115,,,,,,
2005-02-03T00:00+00:00,4120,,,,,,
2005-02-03T00:00+00:00,5802,,,,,,
2005-02-03T00:00+00:00,5804,,,,,,
2005-02-03T00:00+00:00,5805,1.0,997.1,0.6,87.0,0.0,
2005-02-03T00:00+00:00,5808,,,,,,
2005-02-03T00:00+00:00,5901,,,,,,
2005-02-03T00:00+00:00,5902,,,,,,
2005-02-03T00:00+00:00,5904,1.5,999.1,1.5,86.0,0.0,
2005-02-03T00:00+00:00,5905,,,,,,
2005-02-03T00:00+00:00,5916,,,,,,
2005-02-03T00:00+00:00,5917,1.4,1000.4,3.2,84.0,0.3,
2005-02-03T00:00+00:00,5925,2.2,1004.2,2.6,88.0,0.2,
2005-02-03T00:00+00:00,5935,1.9,1005.3,1.5,84.0,0.0,
2005-02-03T00:00+00:00,5963,,,,,,
2005-02-03T00:00+00:00,5965,,,,,,
2005-02-04T00:00+00:00,105,0.6,1007.4,2.1,68.0,4.3,5904
2005-02-04T00:00+00:00,106,0.0,1005.6,1.0,73.0,3.8,5805
2005-02-04T00:00+00:00,107,0.4,1008.9,3.2,68.0,3.2,5917
2005-02-04T00:00+00:00,4102,,,,,,
2005-02-04T00:00+00:00,4115,,,,,,
2005-02-04T00:00+00:00,4120,,,,,,
2005-02-04T00:00+00:00,5802,,,,,,
2005-02-04T00:00+00:00,5804,,,,,,
2005-02-04T00:00+00:00,5805,0.0,1005.6,1.0,73.0,3.8,
2005-02-04T00:00+00:00,5808,,,,,,
2005-02-04T00:00+00:00,5901,,,,,,
2005-02-04T00:00+00:00,5902,,,,,,
2005-02-04T00:00+00:00,5904,0.6,1007.4,2.1,68.0,4.3,
2005-02-04T00:00+00:00,5905,,,,,,
2005-02-04T00:00+00:00,5916,,,,,,
2005-02-04T00:00+00:00,5917,0.4,1008.9,3.2,68.0,3.2,
2005-02-04T00:00+00:00,5925,1.3,1012.6,3.2,71.0,4.5,
2005-02-04T00:00+00:00,5935,0.8,1013.7,2.1,68.0,4.1,
2005-02-04T00:00+00:00,5963,,,,,,
2005-02-04T00:00+00:00,5965,,,,,,
2005-02-05T00:00+00:00,105,-3.7,1006.3,1.0,81.0,4.6,5904
2005-02-05T00:00+00:00,106,-6.6,1004.2,0.6,83.0,3.3,5805
2005-02-05T00:00+00:00,107,-3.3,1007.9,1.0,83.0,4.6,5917
2005-02-05T00:00+00:00,4102,,,,,,
2005-02-05T00:00+00:00,4115,,,,,,
2005-02-05T00:00+00:00,4120,,,,,,
2005-02-05T00:00+00:00,5802,,,,,,
2005-02-05T00:00+00:00,5804,,,,,,
2005-02-05T00:00+00:00,5805,-6.6,1004.2,0.6,83.0,3.3,
2005-02-05T00:00+00:00,5808,,,,,,
2005-02-05T00:00+00:00,5901,,,,,,
2005-02-05T00:00+00:00,5902,,,,,,
2005-02-05T00:00+00:00,5904,-3.7,1006.3,1.0,81.0,4.6,
2005-02-05T00:00+00:00,5905,,,,,,
2005-02-05T00:00+00:00,5916,,,,,,
2005-02-05T00:00+00:00,5917,-3.3,1007.9,1.0,83.0,4.6,
2005-02-05T00:00+00:00,5925,-2.0,1011.6,2.1,81.0,4.5,
2005-02-05T00:00+00:00,5935,-3.5,1012.8,1.0,81.0,4.3,
2005-02-05T00:00+00:00,5963,,,,,,
2005-02-05T00:00+00:00,5965,,,,,,
2005-02-06T00:00+00:00,105,-4.5,1007.3,3.2,80.0,7.2,5904
2005-02-06T00:00+00:00,106,-6.8,1005.0,2.6,79.0,6.3,5805
2005-02-06T00:00+00:00,107,-5.7,1008.9,3.2,83.0,6.2,5917
2005-02-06T00:00+00:00,4102,,,,,,
2005-02-06T00:00+00:00,4115,,,,,,
2005-02-06T00:00+00:00,4120,,,,,,
2005-02-06T00:00+00:00,5802,,,,,,
2005-02-06T00:00+00:00,5804,,,,,,
2005-02-06T00:00+00:00,5805,-6.8,1005.0,2.6,79.0,6.3,
2005-02-06T00:00+00:00,5808,,,,,,
2005-02-06T00:00+00:00,5901,,,,,,
2005-02-06T00:00+00:00,5902,,,,,,
2005-02-06T00:00+00:00,5904,-4.5,1007.3,3.2,80.0,7.2,
2005-02-06T00:00+00:00,5905,,,,,,
2005-02-06T00:00+00:00,5916,,,,,,
2005-02-06T00:00+00:00,5917,-5.7,1008.9,3.2,83.0,6.2,
2005-02-06T00:00+00:00,5925,-3.5,1012.5,3.8,82.0,6.8,
2005-02-06T00:00+00:00,5935,-3.0,1013.7,3.2,76.0,8.8,
2005-02-06T00:00+00:00,5963,,,,,,
2005-02-06T00:00+00:00,5965,,,,,,
2005-02-07T00:00+00:00,105,-5.5,1009.6,5.9,69.0,8.6,5904
2005-02-07T00:00+00:00,106,-6.2,1007.2,3.8,72.0,7.8,5805
2005-02-07T00:00+00:00,107,-6.4,1011.4,5.9,72.0,8.8,5917
2005-02-07T00:00+00:00,4102,,,,,,
2005-02-07T00:00+00:00,4115,,,,,,
2005-02-07T00:00+00:00,4120,,,,,,
2005-02-07T00:00+00:00,5802,,,,,,
2005-02-07T00:00+00:00,5804,,,,,,
2005-02-07T00:00+00:00,5805,-6.2,1007.2,3.8,72.0,7.8,
2005-02-07T00:00+00:00,5808,,,,,,
2005-02-07T00:00+00:00,5901,,,,,,
2005-02-07T00:00+00:00,5902,,,,,,
2005-02-07T00:00+00:00,5904,-5.5,1009.6,5.9,69.0,8.6,
2005-02-07T00:00+00:00,5905,,,,,,
2005-02-07T00:00+00:00,5916,,,,,,
2005-02-07T00:00+00:00,5917,-6.4,1011.4,5.9,72.0,8.8,
2005-02-07T00:00+00:00,5925,-4.8,1015.0,5.2,73.0,8.9,
2005-02-07T00:00+00:00,5935,-4.5,1016.3,3.2,64.0,8.8,
2005-02-07T00:00+00:00,5963,,,,,,
2005-02-07T00:00+00:00,5965,,,,,,
2005-02-08T00:00+00:00,105,-4.9,1010.7,5.2,56.0,9.3,5904
2005-02-08T00:00+00:00,106,-5.4,1008.3,3.2,56.0,9.1,5805
2005-02-08T00:00+00:00,107,-5.7,1012.2,6.7,57.0,9.1,5917
2005-02-08T00:00+00:00,4102,,,,,,
2005-02-08T00:00+00:00,4115,,,,,,
2005-02-08T00:00+00:00,4120,,,,,,
2005-02-08T00:00+00:00,5802,,,,,,
2005-02-08T00:00+00:00,5804,,,,,,
2005-02-08T00:00+00:00,5805,-5.4,1008.3,3.2,56.0,9.1,
2005-02-08T00:00+00:00,5808,,,,,,
2005-02-08T00:00+00:00,5901,,,,,,
2005-02-08T00:00+00:00,5902,,,,,,
2005-02-08T00:00+00:00,5904,-4.9,1010.7,5.2,56.0,9.3,
2005-02-08T00:00+00:00,5905,,,,,,
2005-02-08T00:00+00:00,5916,,,,,,
2005-02-08T00:00+00:00,5917,-5.7,1012.2,6.7,57.0,9.1,
2005-02-08T00:00+00:00,5925,-4.1,1016.1,4.5,60.0,9.3,
2005-02-08T00:00+00:00,5935,-4.1,1017.2,3.8,51.0,8.9,
2005-02-08T00:00+00:00,5963,,,,,,
2005-02-08T00:00+00:00,5965,,,,,,
2005-02-09T00:00+00:00,105,-6.2,1011.1,2.1,61.0,9.1,5904
2005-02-09T00:00+00:00,106,-9.4,1009.0,2.1,65.0,9.0,5805
2005-02-09T00:00+00:00,107,-7.5,1012.7,2.1,65.0,8.9,5917
2005-02-09T00:00+00:00,4102,,,,,,
2005-02-09T00:00+00:00,4115,,,,,,
2005-02-09T00:00+00:00,4120,,,,,,
2005-02-09T00:00+00:00,5802,,,,,,
2005-02-09T00:00+00:00,5804,,,,,,
2005-02-09T00:00+00:00,5805,-9.4,1009.0,2.1,65.0,9.0,
2005-02-09T00:00+00:00,5808,,,,,,
2005-02-09T00:00+00:00,5901,,,,,,
2005-02-09T00:00+00:00,5902,,,,,,
2005-02-09T00:00+00:00,5904,-6.2,1011.1,2.1,61.0,9.1,
2005-02-09T00:00+00:00,5905,,,,,,
2005-02-09T00:00+00:00,5916,,,,,,
2005-02-09T00:00+00:00,5917,-7.5,1012.7,2.1,65.0,8.9,
2005-02-09T00:00+00:00,5925,-5.0,1016.4,2.1,62.0,9.1,
2005-02-09T00:00+00:00,5935,-5.6,1017.6,2.1,60.0,8.9,
2005-02-09T00:00+00:00,5963,,,,,,
2005-02-09T00:00+00:00,5965,,,,,,
2005-02-10T00:00+00:00,105,-5.1,1006.8,2.1,67.0,7.8,5904
2005-02-10T00:00+00:00,106,-7.3,1004.9,1.0,71.0,7.8,5805
2005-02-10T00:00+00:00,107,-6.4,1008.5,2.1,74.0,7.7,5917
2005-02-10T00:00+00:00,4102,,,,,,
2005-02-10T00:00+00:00,4115,,,,,,
2005-02-10T00:00+00:00,4120,,,,,,
2005-02-10T00:00+00:00,5802,,,,,,
2005-02-10T00:00+00:00,5804,,,,,,
2005-02-10T00:00+00:00,5805,-7.3,1004.9,1.0,71.0,7.8,
2005-02-10T00:00+00:00,5808,,,,,,
2005-02-10T00:00+00:00,5901,,,,,,
2005-02-10T00:00+00:00,5902,,,,,,
2005-02-10T00:00+00:00,5904,-5.1,1006.8,2.1,67.0,7.8,
2005-02-10T00:00+00:00,5905,,,,,,
2005-02-10T00:00+00:00,5916,,,,,,
2005-02-10T00:00+00:00,5917,-6.4,1008.5,2.1,74.0,7.7,
2005-02-10T00:00+00:00,5925,-3.8,1012.2,2.1,68.0,7.9,
2005-02-10T00:00+00:00,5935,-4.5,1013.3,1.5,66.0,7.9,
2005-02-10T00:00+00:00,5963,,,,,,
2005-02-10T00:00+00:00,5965,,,,,,
2005-02-11T00:00+00:00,105,1.6,997.2,6.7,90.0,0.3,5904
2005-02-11T00:00+00:00,106,0.9,995.7,3.2,90.0,0.0,5805
2005-02-11T00:00+00:00,107,0.8,999.0,5.9,86.0,0.0,5917
2005-02-11T00:00+00:00,4102,,,,,,
2005-02-11T00:00+00:00,4115,,,,,,
2005-02-11T00:00+00:00,4120,,,,,,
2005-02-11T00:00+00:00,5802,,,,,,
2005-02-11T00:00+00:00,5804,,,,,,
2005-02-11T00:00+00:00,5805,0.9,995.7,3.2,90.0,0.0,
2005-02-11T00:00+00:00,5808,,,,,,
2005-02-11T00:00+00:00,5901,,,,,,
2005-02-11T00:00+00:00,5902,,,,,,
2005-02-11T00:00+00:00,5904,1.6,997.2,6.7,90.0,0.3,
2005-02-11T00:00+00:00,5905,,,,,,
2005-02-11T00:00+00:00,5916,,,,,,
2005-02-11T00:00+00:00,5917,0.8,999.0,5.9,86.0,0.0,
2005-02-11T00:00+00:00,5925,2.1,1002.5,4.5,88.0,0.2,
2005-02-11T00:00+00:00,5935,2.1,1003.5,2.6,85.0,0.0,
2005-02-11T00:00+00:00,5963,,,,,,
2005-02-11T00:00+00:00,5965,,,,,,
2005-02-12T00:00+00:00,105,2.9,983.4,2.1,96.0,0.0,5904
2005-02-12T00:00+00:00,106,2.7,981.2,1.5,94.0,0.0,5805
2005-02-12T00:00+00:00,107,2.5,985.4,3.8,96.0,0.0,5917
2005-02-12T00:00+00:00,4102,,,,,,
2005-02-12T00:00+00:00,4115,,,,,,
2005-02-12T00:00+00:00,4120,,,,,,
2005-02-12T00:00+00:00,5802,,,,,,
2005-02-12T00:00+00:00,5804,,,,,,
2005-02-12T00:00+00:00,5805,2.7,981.2,1.5,94.0,0.0,
2005-02-12T00:00+00:00,5808,,,,,,
2005-02-12T00:00+00:00,5901,,,,,,
2005-02-12T00:00+00:00,5902,,,,,,
2005-02-12T00:00+00:00,5904,2.9,983.4,2.1,96.0,0.0,
2005-02-12T00:00+00:00,5905,,,,,,
2005-02-12T00:00+00:00,5916,,,,,,
2005-02-12T00:00+00:00,5917,2.5,985.4,3.8,96.0,0.0,
2005-02-12T00:00+00:00,5925,3.7,988.5,2.6,96.0,0.0,
2005-02-12T00:00+00:00,5935,3.1,989.6,2.6,95.0,0.0,
2005-02-12T00:00+00:00,5963,,,,,,
2005-02-12T00:00+00:00,5965,,,,,,
2005-02-13T00:00+00:00,105,5.6,970.1,7.5,63.0,5.6,5904
2005-02-13T00:00+00:00,106,5.7,968.3,5.2,67.0,5.5,5805
2005-02-13T00:00+00:00,107,4.8,972.1,5.9,59.0,5.6,5917
2005-02-13T00:00+00:00,4102,,,,,,
2005-02-13T00:00+00:00,4115,,,,,,
2005-02-13T00:00+00:00,4120,,,,,,
2005-02-13T00:00+00:00,5802,,,,,,
2005-02-13T00:00+00:00,5804,,,,,,
2005-02-13T00:00+00:00,5805,5.7,968.3,5.2,67.0,5.5,
2005-02-13T00:00+00:00,5808,,,,,,
2005-02-13T00:00+00:00,5901,,,,,,
2005-02-13T00:00+00:00,5902,,,,,,
2005-02-13T00:00+00:00,5904,5.6,970.1,7.5,63.0,5.6,
2005-02-13T00:00+00:00,5905,,,,,,
2005-02-13T00:00+00:00,5916,,,,,,
2005-02-13T00:00+00:00,5917,4.8,972.1,5.9,59.0,5.6,
2005-02-13T00:00+00:00,5925,6.2,975.3,5.2,65.0,5.6,
2005-02-13T00:00+00:00,5935,5.2,976.1,5.2,59.0,5.2,
2005-02-13T00:00+00:00,5963,,,,,,
2005-02-13T00:00+00:00,5965,,,,,,
2005-02-14T00:00+00:00,105,2.1,974.3,5.2,78.0,1.3,5904
2005-02-14T00:00+00:00,106,1.6,972.2,4.5,82.0,1.3,5805
2005-02-14T00:00+00:00,107,1.9,976.0,4.5,80.0,1.3,5917
2005-02-14T00:00+00:00,4102,,,,,,
2005-02-14T00:00+00:00,4115,,,,,,
2005-02-14T00:00+00:00,4120,,,,,,
2005-02-14T00:00+00:00,5802,,,,,,
2005-02-14T00:00+00:00,5804,,,,,,
2005-02-14T00:00+00:00,5805,1.6,972.2,4.5,82.0,1.3,
2005-02-14T00:00+00:00,5808,,,,,,
2005-02-14T00:00+00:00,5901,,,,,,
2005-02-14T00:00+00:00,5902,,,,,,
2005-02-14T00:00+00:00,5904,2.1,974.3,5.2,78.0,1.3,
2005-02-14T00:00+00:00,5905,,,,,,
2005-02-14T00:00+00:00,5916,,,,,,
2005-02-14T00:00+00:00,5917,1.9,976.0,4.5,80.0,1.3,
2005-02-14T00:00+00:00,5925,3.0,979.6,3.2,79.0,1.3,
2005-02-14T00:00+00:00,5935,3.0,980.4,3.2,73.0,1.1,
2005-02-14T00:00+00:00,5963,,,,,,
2005-02-14T00:00+00:00,5965,,,,,,
2005-02-15T00:00+00:00,105,0.5,977.8,5.2,74.0,2.5,5904
2005-02-15T00:00+00:00,106,-1.3,976.2,3.2,77.0,2.4,5805
2005-02-15T00:00+00:00,107,-0.1,979.0,6.7,72.0,2.6,5917
2005-02-15T00:00+00:00,4102,,,,,,
2005-02-15T00:00+00:00,4115,,,,,,
2005-02-15T00:00+00:00,4120,,,,,,
2005-02-15T00:00+00:00,5802,,,,,,
2005-02-15T00:00+00:00,5804,,,,,,
2005-02-15T00:00+00:00,5805,-1.3,976.2,3.2,77.0,2.4,
2005-02-15T00:00+00:00,5808,,,,,,
2005-02-15T00:00+00:00,5901,,,,,,
2005-02-15T00:00+00:00,5902,,,,,,
2005-02-15T00:00+00:00,5904,0.5,977.8,5.2,74.0,2.5,
2005-02-15T00:00+00:00,5905,,,,,,
2005-02-15T00:00+00:00,5916,,,,,,
